fecha,primero,yearprimera
1990-07-12,34.8,1990
1966-07-13,34.3,1966
2015-07-14,34.4,2015
2015-07-15,34.4,2015
1964-07-16,34,1964
1964-07-17,35,1964
1990-07-12,34.8,1990
1966-07-13,34.3,1966
2015-07-14,34.4,2015
2015-07-15,34.4,2015
1964-07-16,34,1964
1964-07-17,35,1964
