fecha,primero,yearprimera
2003-07-12,33.7,2003
2003-07-13,33.8,2003
1983-07-14,33,1983
1983-07-15,31.2,1983
2003-07-16,34.2,2003
2006-07-17,31.6,2006
2003-07-12,33.7,2003
2003-07-13,33.8,2003
1983-07-14,33,1983
1983-07-15,31.2,1983
2003-07-16,34.2,2003
2006-07-17,31.6,2006
