fecha,primero,yearprimera
2019-07-12,36.3,2019
1966-07-13,36.4,1966
2015-07-14,36.7,2015
1967-07-15,39.2,1967
1978-07-16,36.8,1978
1978-07-17,36.4,1978
2019-07-12,36.3,2019
1966-07-13,36.4,1966
2015-07-14,36.7,2015
1967-07-15,39.2,1967
1978-07-16,36.8,1978
1978-07-17,36.4,1978
