fecha,primero,yearprimera
1966-07-12,43,1966
2017-07-13,45.4,2017
2017-07-14,42.1,2017
1991-07-15,41.8,1991
1978-07-16,42.4,1978
1991-07-17,42.6,1991
1966-07-12,43,1966
2017-07-13,45.4,2017
2017-07-14,42.1,2017
1991-07-15,41.8,1991
1978-07-16,42.4,1978
1991-07-17,42.6,1991
