fecha,primero,yearprimera
2005-07-12,27.4,2005
1975-07-13,35,1975
2005-07-14,33.2,2005
2007-07-15,29.1,2007
2006-07-16,29.8,2006
2006-07-17,30.9,2006
2005-07-12,27.4,2005
1975-07-13,35,1975
2005-07-14,33.2,2005
2007-07-15,29.1,2007
2006-07-16,29.8,2006
2006-07-17,30.9,2006
