fecha,primero,yearprimera
2021-07-12,39.6,2021
1968-07-13,36.6,1968
1962-07-14,41,1962
1980-07-15,37.4,1980
2018-07-16,37.2,2018
2011-07-17,37.1,2011
2021-07-12,39.6,2021
1968-07-13,36.6,1968
1962-07-14,41,1962
1980-07-15,37.4,1980
2018-07-16,37.2,2018
2011-07-17,37.1,2011
