fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2012-06-01,Junio,1,37.2,36.0,2012,2001
2019-06-02,Junio,2,36.3,34.9,2019,2009
2019-06-03,Junio,3,35.5,34.9,2019,2015
1983-06-04,Junio,4,37.2,35.4,1983,2005
2005-06-05,Junio,5,36.3,36.2,2005,1980
2024-06-06,Junio,6,38.1,36.7,2024,2005
2006-06-07,Junio,7,38.5,35.8,2006,2003
2006-06-08,Junio,8,39.2,36.1,2006,2021
1983-06-09,Junio,9,36.8,36.4,1983,2016
1983-06-10,Junio,10,38.8,38.1,1983,2022
2022-06-11,Junio,11,39.6,39.1,2022,2017
1981-06-12,Junio,12,40.2,39.5,1981,2022
2022-06-13,Junio,13,40.7,39.3,2022,2009
2022-06-14,Junio,14,41.1,39.9,2022,2017
2017-06-15,Junio,15,41.0,41.0,2017,2022
2017-06-16,Junio,16,40.5,40.4,2017,2022
2022-06-17,Junio,17,41.8,41.2,2022,2017
2017-06-18,Junio,18,41.2,40.5,2017,2022
2005-06-19,Junio,19,38.6,38.6,2005,2009
1965-06-20,Junio,20,37.8,37.8,1965,2009
2001-06-21,Junio,21,39.4,39.1,2001,2017
2002-06-22,Junio,22,39.6,39.1,2002,2001
2020-06-23,Junio,23,39.3,38.9,2020,2001
2001-06-24,Junio,24,39.6,38.9,2001,2018
2012-06-25,Junio,25,40.1,39.9,2012,2023
2012-06-26,Junio,26,40.7,39.4,2012,2011
2012-06-27,Junio,27,40.0,40.0,2012,2019
2019-06-28,Junio,28,41.7,40.7,2019,2015
2015-06-29,Junio,29,42.0,41.9,2015,2019
2015-06-30,Junio,30,40.8,40.7,2015,1994
