fecha,maxima,minima
2019-06-01,29.1,14.6
2012-06-02,26.2,16.4
1978-06-03,31.6,15.6
1980-06-04,26.4,15.6
1996-06-05,28,11.4
1983-06-06,33,14.2
2014-06-07,28.2,15.7
2007-06-08,26.6,16.4
1998-06-09,27.2,13.2
2009-06-10,26.7,15.5
1997-06-11,29,18
2013-06-12,25.6,15.6
1954-06-13,28,13
2002-06-14,26.8,13.8
2012-06-15,31.9,14.7
2000-06-16,34.5,15.8
2000-06-17,33.2,17.5
2000-06-18,35.8,18.4
1998-06-19,32.6,14.8
1998-06-20,34.6,18.2
1974-06-21,33.2,15
2004-06-22,32.6,14.4
1994-06-23,37.4,15.4
1961-06-24,29.6,16.6
1973-06-25,28,11
2011-06-26,34.7,17.3
2011-06-27,37.4,18.7
2009-06-28,28.5,16.9
2009-06-29,32,19.1
1968-06-30,37.6,17.8
