fecha,maxima,minima
2012-06-01,31.8,11.6
2019-06-02,31.3,10.9
1970-06-03,31.2,13.4
1983-06-04,30.6,14
1950-06-05,30,15
2006-06-06,30.6,8.4
2006-06-07,32.6,10.4
2006-06-08,33,12.4
1983-06-09,31.6,11.2
1983-06-10,33.4,15.4
1981-06-11,33.2,13.2
1981-06-12,35.2,16
2009-06-13,35.2,14
2017-06-14,33.9,15.8
1981-06-15,35.4,14.4
1981-06-16,34,17.8
2002-06-17,34,14.4
2017-06-18,33.7,11.2
1965-06-19,33.4,15.4
1965-06-20,34,14.8
2001-06-21,34,12.8
2002-06-22,35.2,14.4
2001-06-23,34.6,15.6
2001-06-24,34.6,14.4
1952-06-25,34.6,15
2019-06-26,34.9,16.6
2019-06-27,36.3,19.9
2019-06-28,37.4,16.2
2019-06-29,37.9,15.2
2019-06-30,37.1,15
