fecha,maxima,minima
2012-06-01,33,16.2
1970-06-02,27.6,15
1980-06-03,34.8,19
2006-06-04,27.5,15.3
1975-06-05,33,15.4
2006-06-06,30.6,16.5
1994-06-07,26.2,14.5
2005-06-08,29.6,16.5
2005-06-09,30.5,15.8
2005-06-10,27.5,15.2
1989-06-11,24.2,17.6
1959-06-12,26.4,14
2003-06-13,29,17.4
1981-06-14,31.6,16
2000-06-15,34.4,18.6
2000-06-16,33.2,20.2
2000-06-17,31.2,18.2
2017-06-18,29.5,19.1
1998-06-19,32.6,20.2
2003-06-20,30.8,18.8
2003-06-21,28.2,17
2005-06-22,28.4,15.8
1994-06-23,30,16.4
2010-06-24,28.5,17
2011-06-25,31.4,15.2
2012-06-26,29.2,16
2012-06-27,27.2,16.8
1976-06-28,30,18.2
1976-06-29,29,18.4
1968-06-30,27.8,17.6
