fecha,maxima,minima
2019-06-01,32.2,18.1
2012-06-02,29,14.5
1980-06-03,29.4,12.6
2015-06-04,33.8,14.6
1996-06-05,31.6,15
1996-06-06,32.4,20.4
1976-06-07,28.8,11
2006-06-08,33,17.3
2006-06-09,32.8,16.3
2006-06-10,29.6,16
2006-06-11,29.6,16.4
1964-06-12,30.2,11.8
2003-06-13,34.6,17.4
2003-06-14,30.6,18
2012-06-15,30.5,13.5
2000-06-16,31.4,19
1982-06-17,33.2,15
2005-06-18,35,18
2017-06-19,36.2,22.2
1998-06-20,35.2,17
2003-06-21,38,21.6
2016-06-22,34.5,17.5
1994-06-23,33.6,16
1961-06-24,30.5,18.2
1973-06-25,28.6,13.5
2011-06-26,37.2,20.8
2012-06-27,35.8,19.5
1957-06-28,34.2,22.5
1950-06-29,37.7,20.9
1968-06-30,37.1,23.3
