fecha,maxima,minima
2010-06-01,32,19.6
2010-06-02,35,21.2
2001-06-03,36.4,20.6
2001-06-04,32.8,20
1987-06-05,31,20
1980-06-06,32.4,19.4
1987-06-07,31.6,19
1990-06-08,30.4,18.2
1990-06-09,31.2,20
1998-06-10,32,17.2
1983-06-11,31.4,17.8
1983-06-12,37,21.4
1983-06-13,35.6,20.8
2003-06-14,34.8,21.6
2008-06-15,32.2,19.8
2009-06-16,30.8,22
2011-06-17,32.6,21.2
2004-06-18,32.2,20.4
2011-06-19,30.2,21.8
1979-06-20,32.2,15.4
1982-06-21,32,20.8
2012-06-22,32.6,23.4
2009-06-23,32.2,20.4
1998-06-24,32.8,21.6
1989-06-25,34.4,19.4
1989-06-26,34,24
1991-06-27,32.8,19.6
2000-06-28,33.6,23.4
2000-06-29,34,22.8
1975-06-30,32.8,20.6
