fecha,maxima,minima
1953-06-01,30.8,18.4
2010-06-02,36.9,21.8
2019-06-03,31.6,21.5
1987-06-04,29.4,22
1987-06-05,29.2,19.8
2012-06-06,27.3,20.7
1952-06-07,31.6,19.4
1952-06-08,34.6,23.6
1994-06-09,30,21
2003-06-10,29.3,20.3
2004-06-11,29.2,20.1
1951-06-12,29,19.4
1983-06-13,28.6,21
1983-06-14,31.5,19.2
1983-06-15,34,24
1984-06-16,32,22
1985-06-17,28.6,20
1961-06-18,27.8,19.6
1999-06-19,28.2,20.2
2016-06-20,30.7,20.4
2011-06-21,30.3,22.7
2011-06-22,31.3,22.7
2002-06-23,33.6,22.4
2017-06-24,35,23.1
1996-06-25,30.8,20
2012-06-26,30.2,23.8
2012-06-27,31.6,25.9
2013-06-28,30.2,20.6
2013-06-29,33.7,22.5
2013-06-30,30.9,25.3
