fecha,maxima,minima
2013-06-01,30.1,14.9
1994-06-02,32.2,17.6
2017-06-03,28.9,21.6
1998-06-04,29.5,19.8
1983-06-05,30.8,16
2015-06-06,28,18.8
2015-06-07,29.7,19.1
2015-06-08,29.9,21.2
2003-06-09,28.8,17.9
2018-06-10,28.5,19.7
1983-06-11,29.4,17.8
2003-06-12,31.8,20
2014-06-13,33.2,21
2016-06-14,31.3,20.4
2003-06-15,33.3,24.2
2003-06-16,32.8,22.9
2003-06-17,30.7,22.7
2007-06-18,30.3,20.9
2009-06-19,30.7,21.6
2003-06-20,33.4,21.4
1996-06-21,32.5,18.6
2003-06-22,32.3,20
2008-06-23,31.1,19.6
1976-06-24,32.4,19.2
1976-06-25,30.8,18.4
2003-06-26,32,23.8
2019-06-27,32.3,21.8
2005-06-28,34.9,24.6
2019-06-29,35,24.2
2003-06-30,32,21.5
