fecha,maxima
1973-08-12,30.8
1973-09-03,30
1974-05-15,30
1975-07-30,30
1975-08-02,30.2
1976-06-27,30.8
1976-06-28,30.6
1976-06-29,32.2
1976-06-30,30
1976-08-03,30.2
1977-09-11,32.6
1978-09-16,31.3
1980-06-03,32.2
1980-07-22,30.6
1980-09-02,31
1981-06-15,31.8
1981-07-29,31.4
1981-07-30,32.6
1982-08-11,35
1982-09-04,30.2
1982-09-14,32.6
1982-09-15,30.8
1983-07-30,32
1983-09-07,30.7
1983-09-23,34
1983-09-24,32
1983-10-03,31.4
1984-07-28,31.6
1984-08-31,31.2
1984-09-01,31
1985-07-24,30.6
1985-09-11,30.2
1985-09-12,33.4
1985-09-30,31.8
1986-06-26,30
1987-06-28,30.2
1987-09-11,32.2
1987-09-13,31.5
1987-09-16,36
1987-09-17,32.2
1987-09-18,30.6
1987-09-19,30.8
1988-09-06,34.4
1988-09-07,36.4
1989-07-17,30
1989-07-19,34.4
1989-07-21,33.4
1990-07-19,33
1990-07-20,35
1990-07-21,34.8
1990-07-22,30.6
1990-07-23,30.6
1990-07-24,34
1990-08-01,30.2
1990-08-04,30.8
1991-08-13,31.2
1991-08-21,32
1991-08-25,32.2
1992-05-13,32
1992-05-17,30.2
1992-07-29,30
1993-07-24,31.8
1993-08-17,30
1993-08-18,30.4
1993-08-19,32.1
1993-08-20,30.2
1994-06-23,34.9
1995-07-25,30.5
1995-07-28,30
1998-06-18,30.4
1998-06-19,35.4
1998-06-20,31.9
1998-08-08,31.3
1998-08-09,30.2
1999-09-10,33.5
2000-06-16,35.5
2000-06-17,33.8
2000-06-18,34
2000-07-21,31
2000-08-09,31.6
2001-05-28,31
2001-07-02,31.6
2001-08-01,32.2
2001-08-25,30.4
2001-08-26,31.7
2003-06-20,30.8
2003-06-21,34.6
2003-08-03,33.8
2003-08-04,31.4
2003-08-07,31.4
2003-08-08,35.6
2003-08-09,30.5
2003-08-12,35.4
2003-08-13,31.8
2003-08-24,30.1
2003-09-18,30.4
2003-09-19,30.7
2003-09-20,31.6
2004-08-01,32.4
2005-06-18,32.3
2005-06-23,33.4
2005-07-12,30.4
2005-07-13,31
2005-08-30,31.8
2006-07-16,30.6
2006-07-17,34
2006-07-18,30.9
2006-08-31,30.6
2006-09-05,31.6
2006-09-06,31
2006-09-08,30.3
2007-08-04,32.5
2007-08-27,30.6
2009-08-15,32.2
2009-08-31,31.8
2009-09-08,30.6
2010-08-21,30.9
2010-08-25,31.5
2011-04-06,31.5
2011-06-26,32.3
2011-08-20,34.1
2011-09-09,30.1
2011-10-01,31.7
2011-10-02,31
2012-05-10,30.6
2012-06-27,35
2012-07-26,31.1
2012-08-08,31.6
2012-08-09,30.5
2012-08-10,33.2
2012-08-17,30
2012-09-08,30.6
2013-07-31,32
2013-08-21,30
2013-09-03,30.4
2013-09-23,32.8
2013-09-26,30.2
2015-07-26,30.4
2015-08-02,31.8
2015-08-27,31.2
2015-08-30,32
2016-07-18,37
2016-08-15,31.8
2016-08-22,33.5
2016-09-03,30.5
2016-09-06,31
2017-05-25,30.8
2017-06-18,30
2017-06-19,30.9
2017-06-20,33.7
2017-06-21,33.8
2017-07-04,30.4
2017-08-21,31.5
2017-10-15,30.4
2018-08-03,30
2018-08-05,30.1
2018-08-06,31.9
