fecha,maxima
1950-07-28,39.6
1950-07-30,39.4
1950-07-31,39.0
1952-07-12,39.2
1952-07-15,39.6
1952-07-16,39.0
1954-07-19,39.0
1954-07-25,39.6
1954-07-26,39.8
1954-07-27,39.6
1957-08-01,39.8
1957-08-02,39.4
1957-08-03,40.0
1958-07-29,40.0
1958-07-30,40.6
1958-07-31,41.4
1958-08-01,40.4
1959-07-06,40.0
1959-07-07,40.2
1959-07-08,39.4
1959-07-27,40.0
1959-07-28,39.8
1962-08-20,39.4
1962-08-28,39.0
1962-08-29,39.4
1962-08-30,40.0
1964-08-03,39.0
1964-08-04,39.6
1964-08-05,39.0
1964-09-01,39.2
1964-09-02,40.0
1965-06-28,39.0
1965-08-05,40.0
1965-08-06,41.2
1965-08-30,39.0
1966-07-10,39.4
1966-07-11,40.8
1966-07-12,41.8
1966-07-13,40.0
1966-07-14,39.8
1966-07-22,39.0
1966-07-23,40.0
1966-08-11,40.0
1966-08-12,41.0
1966-08-13,40.4
1966-08-14,40.2
1966-08-15,39.4
1967-07-19,42.0
1967-07-20,42.6
1967-07-21,41.4
1967-07-22,40.4
1967-07-24,39.0
1968-07-26,39.8
1968-07-27,40.0
1968-07-28,39.4
1969-07-16,39.8
1969-07-17,40.0
1969-07-18,40.8
1969-07-19,40.4
1969-07-20,41.0
1969-07-21,40.8
1969-07-22,41.4
1970-07-06,39.0
1970-07-12,40.0
1970-07-13,39.4
1970-07-25,39.4
1970-07-26,40.0
1970-07-27,40.0
1970-07-28,39.8
1970-08-13,39.0
1970-09-07,39.0
1971-07-30,39.0
1973-07-11,39.0
1973-08-07,40.0
1973-08-08,39.0
1973-08-13,39.0
1973-08-14,39.4
1974-08-16,39.4
1975-07-13,39.0
1975-07-15,39.4
1975-07-30,40.0
1976-08-05,39.0
1978-07-15,40.0
1978-07-16,41.0
1978-07-17,41.8
1978-07-27,39.0
1978-07-28,40.0
1979-07-10,39.2
1979-07-27,39.6
1979-07-28,40.8
1979-07-29,39.8
1980-08-21,39.8
1981-06-12,39.2
1981-06-13,39.0
1981-07-29,42.0
1981-07-30,40.6
1982-07-10,39.2
1984-07-23,40.0
1985-07-23,39.0
1985-07-24,39.4
1985-08-04,40.2
1986-07-30,39.6
1987-08-12,40.4
1988-07-28,40.0
1988-08-01,40.0
1988-08-02,40.6
1989-07-19,40.0
1989-07-20,39.2
1989-07-21,39.6
1989-07-31,39.0
1989-08-01,40.8
1989-08-02,41.0
1990-07-20,39.6
1990-07-21,39.4
1991-07-12,39.0
1991-07-13,39.2
1991-07-14,39.8
1991-07-15,39.2
1991-07-16,40.0
1991-07-17,40.4
1991-07-18,40.0
1991-08-03,39.0
1991-08-04,39.0
1991-08-05,39.8
1991-08-06,40.4
1991-08-16,39.2
1991-08-17,39.0
1992-08-05,39.0
1992-08-06,39.4
1992-08-07,39.0
1992-08-18,39.2
