fecha,maxima
1987-08-12,39.0
1991-07-18,39.1
1991-08-06,39.0
1991-08-16,39.4
1993-08-20,40.0
1995-07-20,39.4
1995-07-24,39.5
2012-08-10,40.6
2015-06-29,39.3
2015-07-06,39.6
2015-07-14,39.5
2015-07-15,39.4
2017-06-15,39.0
2017-06-17,40.0
2017-07-13,39.7
2017-07-14,39.6
2017-08-05,39.2
2018-08-03,39.9
2019-06-28,40.7
2019-06-29,40.0
2020-07-27,39.4
2020-07-30,39.2
2021-08-13,40.3
2021-08-14,40.7
2021-08-15,39.8
2022-07-13,39.1
2022-07-14,40.7
2022-07-15,39.6
2022-07-16,39.5
2022-07-17,39.5
2022-07-24,39.2
2023-08-09,39.5
2023-08-21,40.0
2023-08-22,39.7
2023-08-24,39.0
2024-07-24,39.9
2024-07-25,39.7
