fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2018-09-01,Septiembre,1,35.1,34.3,2018,2016
2016-09-02,Septiembre,2,34.3,33.9,2016,2019
1986-09-03,Septiembre,3,35.2,34.6,1986,2019
1986-09-04,Septiembre,4,36,35.8,1986,2016
2021-09-05,Septiembre,5,35.1,34.4,2021,1988
2021-09-06,Septiembre,6,37.6,36.1,2021,2016
2021-09-07,Septiembre,7,38.4,34.6,2021,1983
1981-09-08,Septiembre,8,37.6,36,1981,2004
1962-09-09,Septiembre,9,34.5,33.4,1962,1968
1991-09-10,Septiembre,10,37.2,35.6,1991,1985
1964-09-11,Septiembre,11,34.8,34.2,1964,1985
1956-09-12,Septiembre,12,36,35.6,1956,1962
1987-09-13,Septiembre,13,34.4,33.9,1987,2010
1964-09-14,Septiembre,14,35.4,34.3,1964,2020
1990-09-15,Septiembre,15,34.6,34.5,1990,1964
1987-09-16,Septiembre,16,33,32.8,1987,1964
1987-09-17,Septiembre,17,33.6,33.4,1987,2022
1987-09-18,Septiembre,18,34.2,33.5,1987,1961
1990-09-19,Septiembre,19,34,32.4,1990,1991
1991-09-20,Septiembre,20,33.4,32.5,1991,2004
1983-09-21,Septiembre,21,35.6,33.6,1983,1986
1983-09-22,Septiembre,22,36.6,34,1983,1986
2018-09-23,Septiembre,23,36,34,2018,1986
2018-09-24,Septiembre,24,35.3,32.4,2018,1991
2018-09-25,Septiembre,25,32.8,32.5,2018,1961
2013-09-26,Septiembre,26,34.4,32.1,2013,2018
2016-09-27,Septiembre,27,31.6,30.4,2016,2018
1964-09-28,Septiembre,28,34,32,1964,1988
1990-09-29,Septiembre,29,36.2,30.6,1990,1963
2021-09-30,Septiembre,30,31.6,30.8,2021,1985
