fecha,maxima,minima
1995-06-01,20.8,2.7
1962-06-02,15,4
1996-06-03,18.6,3.4
1999-06-04,23.5,3.9
2017-06-05,22.5,3.3
1999-06-06,17.7,3.1
1971-06-07,18,2
2019-06-08,24.4,3.4
2002-06-09,20.5,2.5
2019-06-10,20.8,3
2000-06-11,20.3,3.3
2019-06-12,20.3,0.3
2019-06-13,23.8,3.2
2019-06-14,23.2,5.7
2010-06-15,15.4,3.8
1991-06-16,18.7,4.7
1991-06-17,17.8,1.9
1991-06-18,15.9,2.5
1991-06-19,21.8,3.3
1992-06-20,16.5,4.1
1992-06-21,16.9,4.8
1997-06-22,18.9,6.1
1997-06-23,19.8,6
2013-06-24,21.9,5.4
1996-06-25,21.4,6.6
1996-06-26,23.3,5.6
1997-06-27,17.7,3.4
1991-06-28,20,5.3
1991-06-29,23.9,4.2
1997-06-30,18.8,5
