fecha,maxima,minima
1969-06-01,29.4,10
1979-06-02,33.6,9
1975-06-03,27.6,10
1975-06-04,31.6,10.4
1975-06-05,35,9
1972-06-06,27.4,9.6
1972-06-07,30.6,9.4
1992-06-08,27.4,9.2
1962-06-09,31.2,10
1966-06-10,22.4,9.4
1971-06-11,22,8.6
1971-06-12,24.6,7
1977-06-13,24.2,8
1977-06-14,28.6,9.4
1972-06-15,25.6,7.6
1971-06-16,28,8
1971-06-17,28.6,10
1978-06-18,24.2,8.2
1978-06-19,27.4,9
1966-06-20,33,12
1978-06-21,30,11
1978-06-22,29.4,11.2
1974-06-23,25.6,11.2
1968-06-24,35,12
1978-06-25,29.6,12.4
1978-06-26,31,10.8
1978-06-27,31,11.2
1973-06-28,34,13
1975-06-29,33,12.6
1997-06-30,26.8,11.8
