fecha,maxima,minima
2006-06-01,24.2,9.3
2007-06-02,29.8,9.3
1975-06-03,23.6,7.4
1989-06-04,21,10
1965-06-05,25.8,10
1984-06-06,16.4,9.8
1984-06-07,21.7,9
1984-06-08,23.2,9
1984-06-09,21.2,10.2
1956-06-10,15,10.2
1956-06-11,22,10.6
2019-06-12,21.8,9
1977-06-13,19.8,10.2
1977-06-14,22.4,11
1972-06-15,22.6,11.2
1971-06-16,20.4,9.6
2010-06-17,24.1,10.8
2008-06-18,24.2,11.7
1971-06-19,24.6,11
1983-06-20,22.2,10
1978-06-21,24.4,11.2
1973-06-22,26.4,9.6
1984-06-23,28,13.4
1969-06-24,25,11.2
1978-06-25,21.2,11
1971-06-26,27,13
1978-06-27,24.6,9.8
1955-06-28,24.2,12.5
1978-06-29,21.6,12.4
1977-06-30,24,12.6
