fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1978-06-01,Junio,1,10.4,10.5,1978,1955
1992-06-02,Junio,2,11.2,11.5,1992,1975
1962-06-03,Junio,3,11,11.4,1962,1975
1984-06-04,Junio,4,10,10.4,1984,1989
1992-06-05,Junio,5,8.7,9.4,1992,1984
1984-06-06,Junio,6,8.6,10.2,1984,1969
1984-06-07,Junio,7,7.8,10.8,1984,1977
1984-06-08,Junio,8,9.8,10.7,1984,1976
1987-06-09,Junio,9,10.8,10.8,1987,2002
1984-06-10,Junio,10,11,11.7,1984,1971
1958-06-11,Junio,11,11,12,1958,1963
1956-06-12,Junio,12,11,11,1956,1971
1977-06-13,Junio,13,10.4,11,1977,1971
1977-06-14,Junio,14,8.8,12,1977,1956
1977-06-15,Junio,15,11,12.6,1977,1968
1987-06-16,Junio,16,8,12,1987,1971
1991-06-17,Junio,17,11.9,12.6,1991,1977
1991-06-18,Junio,18,12.2,12.8,1991,1977
1978-06-19,Junio,19,11.2,11.5,1978,1991
1983-06-20,Junio,20,12,12.4,1983,1978
1973-06-21,Junio,21,11.6,11.9,1973,1978
1973-06-22,Junio,22,10.5,13.2,1973,1992
1973-06-23,Junio,23,12.4,13.2,1973,1978
1980-06-24,Junio,24,12,13,1980,1968
1969-06-25,Junio,25,14,14,1969,1980
1978-06-26,Junio,26,12.6,13.4,1978,1973
1978-06-27,Junio,27,9.4,14,1978,1951
1978-06-28,Junio,28,13.1,14.4,1978,1958
1978-06-29,Junio,29,11.4,13.2,1978,1997
1981-06-30,Junio,30,13,13.5,1981,1997
