fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2016-06-01,Junio,1,1.5,2,2016,1967
1962-06-02,Junio,2,1,3,1962,1969
1975-06-03,Junio,3,2.2,2.6,1975,1969
1968-06-04,Junio,4,0.6,0.6,1968,1981
1992-06-05,Junio,5,0,2.8,1992,1981
1969-06-06,Junio,6,1.4,1.6,1969,1984
2002-06-07,Junio,7,1.8,2.4,2002,1988
1956-06-08,Junio,8,2.4,2.6,1956,1987
1987-06-09,Junio,9,0,0.1,1987,2002
1953-06-10,Junio,10,2.8,3,1953,1955
1992-06-11,Junio,11,1.4,2.6,1992,1971
2019-06-12,Junio,12,0.8,2.6,2019,1972
1954-06-13,Junio,13,2.5,3.2,1954,1955
1977-06-14,Junio,14,0.4,1.8,1977,1961
1954-06-15,Junio,15,2,3.6,1954,1971
1987-06-16,Junio,16,0.5,2,1987,1954
1991-06-17,Junio,17,2,2.6,1991,1978
1971-06-18,Junio,18,4.4,4.4,1971,1978
1978-06-19,Junio,19,1.2,1.6,1978,1991
1992-06-20,Junio,20,2.4,3.4,1992,1985
1992-06-21,Junio,21,3,4,1992,2010
1968-06-22,Junio,22,4.4,5.1,1968,2019
1969-06-23,Junio,23,0.7,4,1969,1977
1969-06-24,Junio,24,2.4,3.7,1969,1956
1956-06-25,Junio,25,2.4,4,1956,1978
1956-06-26,Junio,26,3.4,3.8,1956,1951
1978-06-27,Junio,27,3.4,4.3,1978,1994
1980-06-28,Junio,28,2.6,3.8,1980,1978
1954-06-29,Junio,29,3,4,1954,1978
1991-06-30,Junio,30,4.7,5,1991,1959
