fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1957-06-01,Junio,1,10.2,12.2,1957,1986
2013-06-02,Junio,2,11.7,11.8,2013,2008
1954-06-03,Junio,3,11,12.4,1954,1957
1992-06-04,Junio,4,11.4,12.5,1992,2018
1953-06-05,Junio,5,10.4,12.2,1953,1952
1953-06-06,Junio,6,11.2,11.8,1953,1958
1953-06-07,Junio,7,12,12.8,1953,1954
2013-06-08,Junio,8,11.4,12,2013,1958
1958-06-09,Junio,9,9.3,11.4,1958,1987
2000-06-10,Junio,10,11,12,2000,1977
1953-06-11,Junio,11,11.7,12,1953,1966
1971-06-12,Junio,12,11.6,12.6,1971,1972
1977-06-13,Junio,13,11,11.8,1977,2020
2019-06-14,Junio,14,12.7,13,2019,1954
1987-06-15,Junio,15,10.6,11.8,1987,1972
1971-06-16,Junio,16,13.2,13.2,1971,2010
2019-06-17,Junio,17,11.5,11.8,2019,1978
2019-06-18,Junio,18,11.7,12,2019,1978
1978-06-19,Junio,19,13.2,13.3,1978,2013
1978-06-20,Junio,20,13.6,13.9,1978,2012
1986-06-21,Junio,21,12.2,14,1986,1954
1986-06-22,Junio,22,12.6,14,1986,1977
2019-06-23,Junio,23,14.4,14.6,2019,1977
1958-06-24,Junio,24,12.4,13.4,1958,1992
1958-06-25,Junio,25,9.2,13.8,1958,2002
1958-06-26,Junio,26,12.4,13.8,1958,1986
1958-06-27,Junio,27,9.6,14.6,1958,2002
1958-06-28,Junio,28,10.4,14.4,1958,1997
1958-06-29,Junio,29,10.2,12.8,1958,1954
1958-06-30,Junio,30,8,12,1958,1997
