fecha,maxima,minima
2013-06-01,27.2,7.2
1977-06-02,21.6,6.6
1957-06-03,22.2,6.8
1962-06-04,21,7
1953-06-05,19.5,7
1953-06-06,18.6,5.6
1953-06-07,20.4,7.2
1962-06-08,24.4,7
2002-06-09,25.8,6.5
1992-06-10,20.6,6.8
1966-06-11,25.4,7.2
1971-06-12,23.6,6.4
1977-06-13,19,6.4
1977-06-14,27,6.8
1972-06-15,23,5.6
1971-06-16,23.4,8
1971-06-17,25.2,8
1978-06-18,22.4,7
1978-06-19,24.2,8.6
2013-06-20,28.6,10.2
1978-06-21,26,9.6
1986-06-22,27.4,10.2
1974-06-23,25,9
1966-06-24,30.6,8.4
2014-06-25,24,10.5
1956-06-26,28.5,10.7
1974-06-27,25,10.4
1958-06-28,33,11.5
1997-06-29,20.6,11
1997-06-30,25.6,9.2
