fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1954-06-01,Junio,1,-0.2,1.8,1954,1967
1959-06-02,Junio,2,3.2,3.4,1959,1975
1975-06-03,Junio,3,3.2,3.8,1975,1969
1953-06-04,Junio,4,-0.6,2,1953,1968
1992-06-05,Junio,5,2,3.8,1992,1965
1989-06-06,Junio,6,1.5,2.2,1989,1972
2000-06-07,Junio,7,2.3,2.4,2000,1969
1965-06-08,Junio,8,2.2,2.6,1965,1962
1986-06-09,Junio,9,2.4,2.4,1986,1987
1965-06-10,Junio,10,1,2,1965,1961
1965-06-11,Junio,11,2,2.1,1965,1992
2019-06-12,Junio,12,1.6,2,2019,1992
2019-06-13,Junio,13,3.2,4.8,2019,1967
1967-06-14,Junio,14,3.4,3.4,1967,1977
1954-06-15,Junio,15,1.4,3.4,1954,1995
1956-06-16,Junio,16,2.6,3.8,1956,1987
1987-06-17,Junio,17,2.2,4,1987,1998
1991-06-18,Junio,18,4.6,4.8,1991,1987
1991-06-19,Junio,19,1,4.6,1991,2001
1983-06-20,Junio,20,4.4,4.8,1983,1985
1992-06-21,Junio,21,3,6.2,1992,1950
1968-06-22,Junio,22,4.8,5,1968,2012
2010-06-23,Junio,23,5.4,6.1,2010,1990
2011-06-24,Junio,24,4.1,5.2,2011,1966
2000-06-25,Junio,25,5,5.3,2000,2013
1965-06-26,Junio,26,4,5.4,1965,1951
1951-06-27,Junio,27,4,5.6,1951,1967
1980-06-28,Junio,28,2.8,4.2,1980,2001
1954-06-29,Junio,29,3,4.6,1954,1963
1962-06-30,Junio,30,5.4,5.8,1962,1983
