fecha,maxima,minima
2006-06-01,26.3,8
1962-06-02,22,7.6
1975-06-03,21.6,7.4
1989-06-04,24,6
1992-06-05,22.2,7
1989-06-06,24.8,7
1986-06-07,23,6.8
1986-06-08,25.8,9.2
1987-06-09,23,8
1967-06-10,25.2,0.5
1992-06-11,23.5,8
1994-06-12,26.5,6.8
1998-06-13,29,8
1977-06-14,22.6,9
1971-06-15,21,10.4
1987-06-16,23,9.4
1987-06-17,26,6.8
1991-06-18,25.2,8
1991-06-19,26.2,7.5
1992-06-20,22,9
2010-06-21,27.2,8
1973-06-22,26.6,10.8
1996-06-23,26.5,10.2
2013-06-24,26.2,9.6
1969-06-25,25.6,10
1996-06-26,27,10
1978-06-27,24.2,10.8
1991-06-28,28.5,9.7
1991-06-29,28.2,9.8
1997-06-30,24.4,10
