fecha,maxima,minima
2006-06-01,20.4,5.6
1973-06-02,16.8,6.6
1975-06-03,16.4,6.2
1992-06-04,15.1,7
1984-06-05,13.6,7.2
2019-06-06,20.4,6.6
1986-06-07,17.6,6.4
2019-06-08,17.4,7.4
2002-06-09,18,7
2000-06-10,18.6,7.2
1974-06-11,19.6,5.8
2019-06-12,16.6,7
1977-06-13,14.7,7.2
1977-06-14,17.8,6.8
1987-06-15,14,7.8
1987-06-16,16.4,8.4
1987-06-17,18.6,7.2
1978-06-18,15.3,7.6
1983-06-19,19.4,7.6
1983-06-20,22.8,9
2010-06-21,22.6,7.5
1973-06-22,19.8,9
1980-06-23,19.2,9.4
1981-06-24,20.6,8.4
1978-06-25,17.5,7.2
1978-06-26,17.4,8.6
1997-06-27,15.4,8.6
1997-06-28,16.6,6.8
1981-06-29,16.6,9.4
1981-06-30,19.2,8.5
