fecha,maxima,minima
1951-06-01,19.8,6
1951-06-02,23.4,6.6
1984-06-03,15,5
1963-06-04,14,6
1964-06-05,22.6,6.2
1972-06-06,24.8,5
1976-06-07,29.4,7.2
1965-06-08,22.4,7
1971-06-09,17.8,7.8
1966-06-10,16.8,5.4
1952-06-11,23,6.4
1971-06-12,22.8,4.2
1977-06-13,18.2,4.8
1977-06-14,25.6,5
1972-06-15,20.4,6
1972-06-16,27,7
1978-06-17,19,6
1978-06-18,19.2,6.2
1978-06-19,22.6,5.4
1952-06-20,31.2,8.8
1977-06-21,25,7
1973-06-22,25.6,8.2
1977-06-23,25.2,8
1951-06-24,30.2,9
1977-06-25,30.8,9.2
1974-06-26,21,9.4
1978-06-27,27,7.4
1978-06-28,28.6,8.2
1952-06-29,30.2,10.6
1972-06-30,30.8,10
