fecha,maxima,minima
1967-06-01,22.4,2
1962-06-02,16.2,0.4
1984-06-03,10.8,0
1984-06-04,11.6,0
1992-06-05,13,1
1984-06-06,12.4,1
1969-06-07,24.6,2.4
1956-06-08,15.4,1.8
1987-06-09,16.2,1.8
1992-06-10,15,2.4
1992-06-11,19.4,2.2
1972-06-12,14.4,1.4
1977-06-13,9.4,2
1954-06-14,17.8,3.8
1954-06-15,24.1,3.3
1987-06-16,17.4,1.8
1978-06-17,11.4,2
1978-06-18,12.2,3
1978-06-19,18.4,2
1983-06-20,23.2,4
1992-06-21,19.4,3
1950-06-22,25.2,5.8
1951-06-23,17.1,4.7
2013-06-24,22.8,3.5
1969-06-25,23.8,5.4
1951-06-26,23.4,3.8
1978-06-27,20,3.6
1978-06-28,23.4,3
1981-06-29,19.4,3.6
1981-06-30,25,3.6
