fecha,maxima,minima
1986-06-01,23.4,6.8
1978-06-02,24.8,9.4
1975-06-03,23.4,8
1975-06-04,23,9.2
1976-06-05,18.6,8.4
1976-06-06,24,6.8
1984-06-07,21.4,6
1984-06-08,23.2,6.6
1986-06-09,23.6,7.4
1986-06-10,23.4,8
1986-06-11,24.2,9.4
1992-06-12,23.4,9.2
1994-06-13,24.6,9.6
1994-06-14,24.6,9.8
1977-06-15,25.2,10.4
2004-06-16,26.5,10.5
1983-06-17,27,11.4
1979-06-18,25.8,11
1991-06-19,22.6,8.6
1983-06-20,23.6,9.6
1983-06-21,24.4,9.4
1978-06-22,25.6,11.4
1981-06-23,20.6,12.2
1981-06-24,25.6,9.4
1996-06-25,22.6,10.4
1996-06-26,23,10
1978-06-27,25,9.2
1978-06-28,24,9.4
1991-06-29,25.4,11.4
1991-06-30,28.6,12
