fecha,maxima,minima
1967-06-01,21.8,11.8
1951-06-02,22,11.8
1957-06-03,26.1,10.8
1968-06-04,21.8,12
1962-06-05,20.2,12
1953-06-06,22.5,10.9
1984-06-07,25.6,10.6
1953-06-08,24.6,13.2
1956-06-09,22,10.4
1956-06-10,21,10.5
1956-06-11,21.6,8.5
1971-06-12,22.5,10.2
1957-06-13,24.4,11.2
1977-06-14,26.2,13.2
1959-06-15,24.5,13.8
1992-06-16,22.2,13.2
1971-06-17,22.5,13.4
1971-06-18,22.6,15
1956-06-19,24,13.3
1956-06-20,26.6,14
1978-06-21,26.2,14.6
1973-06-22,24,12.8
1977-06-23,22.4,13.8
1977-06-24,24.6,15.6
1969-06-25,25.6,15
1956-06-26,25.6,15.9
1978-06-27,23.6,14.8
1978-06-28,22.4,15
1957-06-29,27.4,15.3
1957-06-30,28.3,15.5
