fecha,maxima,minima
1962-06-01,14.2,7.8
1962-06-02,14,7.4
1962-06-03,16,7.5
1953-06-04,15.3,7.4
1972-06-05,12.2,7.4
1972-06-06,19.6,6.4
1992-06-07,14.2,8.8
1986-06-08,16.6,8.6
1972-06-09,16.6,8.1
1971-06-10,14.7,8.3
1971-06-11,14.4,7.3
1972-06-12,16.5,7.6
1977-06-13,12.2,7.2
1987-06-14,12,9.4
1977-06-15,16,9
1956-06-16,20.9,8.7
1971-06-17,16.8,7.5
1978-06-18,17.8,9.4
1991-06-19,16.4,9
1992-06-20,16,9.6
1954-06-21,18.3,8.1
1968-06-22,21.5,9
1978-06-23,15,10
1978-06-24,17.2,10
1978-06-25,15,9.6
1978-06-26,14.6,9.6
1997-06-27,15.6,9.4
1980-06-28,17,9.6
1981-06-29,17,9.4
1981-06-30,18.4,9.6
