fecha,maxima,minima
1984-06-01,25,13.4
1961-06-02,20,12.9
1981-06-03,26.4,13.8
1992-06-04,24.6,13.4
1961-06-05,21,12.9
1984-06-06,23.2,10.4
1984-06-07,24.4,12
1992-06-08,25.2,13.6
1984-06-09,26,13.4
1984-06-10,29.6,13.6
1992-06-11,26.2,13.6
1957-06-12,23,14.9
1977-06-13,19.8,14
1977-06-14,20.6,12.6
1972-06-15,18.4,14
1972-06-16,21.6,12.8
2016-06-17,22.5,14.7
1978-06-18,20.5,14.4
2013-06-19,21.4,14.8
1977-06-20,22,15
1977-06-21,22,15
1977-06-22,21,15
1977-06-23,21.6,15
1992-06-24,25,14.8
1981-06-25,24.4,16.4
1974-06-26,22,17
1984-06-27,26.4,15
1984-06-28,25.4,15
1997-06-29,23.4,13.2
1997-06-30,21.8,13.6
