fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2013-06-01,Junio,1,7.2,8.9,2013,1995
1984-06-02,Junio,2,7,8,1984,1962
1984-06-03,Junio,3,4.3,8,1984,1962
1989-06-04,Junio,4,9.3,9.6,1989,1984
1984-06-05,Junio,5,6.7,7.5,1984,1964
1984-06-06,Junio,6,7.8,8,1984,1953
1984-06-07,Junio,7,7.5,7.6,1984,2002
1959-06-08,Junio,8,8.5,9,1959,2013
2002-06-09,Junio,9,9.2,9.8,2002,1956
1971-06-10,Junio,10,9,9,1971,1992
1956-06-11,Junio,11,8,8.5,1956,1971
1971-06-12,Junio,12,8.6,8.9,1971,1972
1977-06-13,Junio,13,8.6,9.2,1977,1987
1977-06-14,Junio,14,9.6,10.4,1977,1972
1971-06-15,Junio,15,9.2,9.4,1971,1987
1987-06-16,Junio,16,9.4,9.5,1987,1971
1979-06-17,Junio,17,9.4,10.2,1979,2016
2013-06-18,Junio,18,9.9,10.8,2013,1978
1978-06-19,Junio,19,10.2,11,1978,2016
1978-06-20,Junio,20,10,10.4,1978,1967
2010-06-21,Junio,21,9.8,10.8,2010,1978
1973-06-22,Junio,22,11.4,12,1973,1992
1992-06-23,Junio,23,10.7,11.2,1992,1977
1992-06-24,Junio,24,11.4,11.4,1992,1996
1969-06-25,Junio,25,12.1,12.6,1969,1996
1951-06-26,Junio,26,9.4,10.9,1951,1996
1978-06-27,Junio,27,10.1,11.4,1978,1981
1997-06-28,Junio,28,11.1,12,1997,1978
1997-06-29,Junio,29,11.2,12.4,1997,1954
1997-06-30,Junio,30,10.4,10.8,1997,1958
