fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1969-06-01,Junio,1,10.0,10.0,1969,1979
1979-06-02,Junio,2,9.0,10.2,1979,1962
1975-06-03,Junio,3,10.0,10.4,1975,1963
1975-06-04,Junio,4,10.4,10.8,1975,1989
1975-06-05,Junio,5,9.0,9.2,1975,1992
1972-06-06,Junio,6,9.6,10.0,1972,1976
1972-06-07,Junio,7,9.4,10.0,1972,1976
1992-06-08,Junio,8,9.2,10.0,1992,2013
1962-06-09,Junio,9,10.0,10.0,1962,1965
1966-06-10,Junio,10,9.4,9.8,1966,2000
1971-06-11,Junio,11,8.6,9.0,1971,1966
1971-06-12,Junio,12,7.0,10.4,1971,1965
1977-06-13,Junio,13,8.0,10.0,1977,1971
1977-06-14,Junio,14,9.4,11.8,1977,1976
1972-06-15,Junio,15,7.6,9.0,1972,1971
1971-06-16,Junio,16,8.0,9.4,1971,1972
1971-06-17,Junio,17,10.0,10.6,1971,1978
1978-06-18,Junio,18,8.2,12.0,1978,1971
1978-06-19,Junio,19,9.0,12.0,1978,1971
1966-06-20,Junio,20,12.0,12.4,1966,1975
1978-06-21,Junio,21,11.0,12.0,1978,1977
1978-06-22,Junio,22,11.2,11.6,1978,1986
1974-06-23,Junio,23,11.2,11.6,1974,1973
1968-06-24,Junio,24,12.0,12.0,1968,1978
1978-06-25,Junio,25,12.4,13.0,1978,1969
1978-06-26,Junio,26,10.8,11.6,1978,1974
1978-06-27,Junio,27,11.2,12.6,1978,1967
1973-06-28,Junio,28,13.0,13.2,1973,1997
1975-06-29,Junio,29,12.6,13.2,1975,1972
1997-06-30,Junio,30,11.8,12.2,1997,1972
