fecha,maxima,minima
1985-04-01,26.6,12.6
1980-04-02,26.6,15.4
2011-04-03,24.2,16
1985-04-04,27.6,16.6
1987-04-05,23.4,13.2
1993-04-06,24.4,13.2
2004-04-07,26.6,18
2008-04-08,25.8,15
2008-04-09,29,16.2
2008-04-10,25,15.8
1983-04-11,27,17.4
1996-04-12,23,13.8
1987-04-13,25,13.6
1988-04-14,27.6,17
2019-04-15,28,15
1975-04-16,24.2,17.6
1988-04-17,25.8,15.6
1985-04-18,25.6,13.4
2008-04-19,24.2,12
1980-04-20,25,9.8
2000-04-21,25,16
1979-04-22,26,12.4
1979-04-23,27.4,19.6
1977-04-24,28.2,13.4
2002-04-25,26.4,12.4
2002-04-26,27.6,16
2002-04-27,30.6,18
1977-04-28,27,16.4
2014-04-29,27.2,15
2014-04-30,26.4,17.8
