fecha,maxima,minima
2015-04-01,30.3,10
1980-04-02,32.6,15
2008-04-03,30,5.2
2008-04-04,29.4,6.6
1999-04-05,29.3,11.3
1999-04-06,30,13
2014-04-07,30.6,10.8
2014-04-08,32,10.6
1995-04-09,32.2,9.6
1983-04-10,30,8
1999-04-11,30,10.2
2017-04-12,31.3,7
1995-04-13,29.7,9
2011-04-14,31.5,11.5
1996-04-15,29.7,11.3
2013-04-16,31.3,12.6
2017-04-17,30.7,13.2
2017-04-18,33,12.1
2013-04-19,31,12.9
1987-04-20,29,9.6
2002-04-21,30.3,10.5
1992-04-22,29,10.4
1977-04-23,30,8
2008-04-24,30.1,12.5
2002-04-25,30.7,12
1977-04-26,31.2,13
1992-04-27,32.6,10.6
1997-04-28,31.8,14.3
1997-04-29,33.3,14.6
1997-04-30,33.6,15.1
