fecha,maxima,minima
1980-04-01,30.2,9.2
1972-04-02,26.8,9.4
2008-04-03,25.3,6.8
1960-04-04,23.6,10.2
2014-04-05,25.8,10.6
2003-04-06,27.5,4.8
1993-04-07,25.6,10.4
1995-04-08,26.6,8.2
1995-04-09,26.5,9
2011-04-10,27.6,12.2
2011-04-11,27.6,13.2
2011-04-12,26.2,12.6
2014-04-13,26.3,10
1964-04-14,24,9.6
1975-04-15,24.8,8.2
1975-04-16,26.6,16.4
2016-04-17,26.1,12.4
1992-04-18,26.2,8.5
1966-04-19,26.2,10
2000-04-20,26.2,8.6
1999-04-21,25.6,12.5
1969-04-22,26,16
2009-04-23,27.1,6.8
1964-04-24,26.6,9.2
2002-04-25,26.7,9.7
2006-04-26,26.7,10.1
1997-04-27,25.7,11
1997-04-28,27.7,11.5
1997-04-29,28.2,13.6
2014-04-30,27,10.9
