fecha,maxima,minima
2015-04-01,26.9,15.7
2006-04-02,26.5,14.4
1984-04-03,27.6,13.6
1999-04-04,27.8,15
1999-04-05,27.7,16.4
1999-04-06,28.8,15
2011-04-07,29.1,16.1
1987-04-08,26.2,14.8
2014-04-09,29.1,15.7
1995-04-10,28.2,15.8
1983-04-11,25,15.2
2011-04-12,25.3,13.6
2013-04-13,27.4,12.9
2013-04-14,27.6,15.1
1988-04-15,28.8,15.8
2017-04-16,26.4,15.6
2014-04-17,27.9,13
1988-04-18,28.2,15.6
1968-04-19,25.6,15.4
1952-04-20,28.4,21.5
1952-04-21,27.8,17.4
2018-04-22,28.8,17.6
2018-04-23,30.6,16.3
2009-04-24,29.7,15.4
1969-04-25,30.2,18
2008-04-26,28.9,16.5
2003-04-27,29,13.8
2010-04-28,28.6,18
2005-04-29,28.8,13.8
1997-04-30,29.6,17.6
