fecha,maxima,minima
1997-04-01,28.4,3.8
2015-04-02,29.2,4.8
2008-04-03,28.9,6.3
2008-04-04,30,5.2
1999-04-05,30.4,9.4
2011-04-06,31.5,8.8
2011-04-07,32.9,11.6
2011-04-08,32.9,10.8
1995-04-09,30,7.2
2017-04-10,31.9,7.6
1995-04-11,31.8,7.4
2017-04-12,30.1,6.2
2011-04-13,29.6,8
1997-04-14,29.4,5.6
1997-04-15,29.4,6.4
1997-04-16,29.4,8
2014-04-17,30.8,8.7
2018-04-18,29.5,7.1
2018-04-19,29.7,8.1
1984-04-20,30,8.2
2002-04-21,30.6,6.2
2002-04-22,31.6,7.8
2002-04-23,31.6,7.6
2018-04-24,32.2,10.5
2002-04-25,31,6.8
2008-04-26,31.2,11
2010-04-27,30,9.7
1994-04-28,31.8,9
1994-04-29,32.8,10.8
1994-04-30,32.4,9.6
