fecha,maxima,minima
2011-04-01,26.6,10.5
2015-04-02,28.1,7
2008-04-03,25.6,9.4
2008-04-04,27.6,7.7
2015-04-05,27.5,6.7
2011-04-06,28.8,14.5
2011-04-07,30.2,15.9
2011-04-08,28.6,15.6
2014-04-09,29.7,8
1995-04-10,28.6,5.8
1995-04-11,29.7,8.8
2015-04-12,27.2,7.4
2015-04-13,29,13.1
2014-04-14,27.3,9.1
1997-04-15,27.9,5.8
2017-04-16,25.9,7.1
2014-04-17,27.5,9.2
1985-04-18,26.4,9.6
1992-04-19,26.5,6.8
1984-04-20,28.8,11
2015-04-21,27.2,9.5
2002-04-22,28.5,7.4
2002-04-23,29,8
2002-04-24,28,9
2004-04-25,27.7,7.6
2008-04-26,27.4,11.6
1984-04-27,25,12.4
2010-04-28,29.8,9.6
1994-04-29,26.6,10.6
1997-04-30,29,12.4
