fecha,maxima,minima
2011-04-01,23.6,7
1995-04-02,23.2,4.4
1985-04-03,23,7
1999-04-04,23,7.8
1999-04-05,24.5,7.6
2011-04-06,25,10.8
2011-04-07,26.2,9.2
2011-04-08,27,11.6
2011-04-09,24.5,9.6
1995-04-10,25.5,3.8
1995-04-11,25,5.4
2017-04-12,24.4,3.5
1955-04-13,24.6,5.4
1955-04-14,24.2,10
1997-04-15,24.5,5
1970-04-16,24.6,5
1970-04-17,24.8,8.8
2014-04-18,24.7,7.3
2014-04-19,23.3,8
1984-04-20,24,5.4
1992-04-21,24.4,5
1992-04-22,24.2,6.4
2007-04-23,24.4,8.4
2002-04-24,25,4.8
2002-04-25,24.8,6
1992-04-26,24,8.8
2010-04-27,24.4,10.2
2010-04-28,26,12.2
2005-04-29,27.8,10.3
2005-04-30,26.5,10.5
