fecha,maxima,minima
2015-04-01,32.1,14.2
1980-04-02,31.4,14.6
2006-04-03,31,16.5
1999-04-04,31.4,12
1999-04-05,31.8,14.8
1999-04-06,31.3,14.8
1999-04-07,32.2,13.2
2011-04-08,32.6,14.6
1995-04-09,33,11.6
1995-04-10,32.3,13.8
1999-04-11,31.4,12.2
1999-04-12,31.5,14
1977-04-13,31.4,10.4
2011-04-14,32,13
1996-04-15,31.2,15.6
2013-04-16,30.7,14.4
2014-04-17,32.6,13.9
2017-04-18,32.7,14.5
2017-04-19,31.1,14.4
1992-04-20,30.2,11.6
2002-04-21,30.9,14.1
1977-04-22,30.6,9
1977-04-23,31.6,8.6
1977-04-24,32.2,11.6
2002-04-25,33.2,15.2
2002-04-26,33.8,16.3
1992-04-27,32.8,12
2010-04-28,33.6,16.4
1997-04-29,33.9,17.6
1997-04-30,35.4,18.6
