fecha,maxima,minima
1980-04-01,25,7.6
1995-04-02,24.6,0.8
1995-04-03,24.2,3.5
1955-04-04,23,-4
1999-04-05,25.4,3.4
2011-04-06,28,6.3
2011-04-07,28.4,7
2011-04-08,29.1,6.5
2011-04-09,26.9,7.4
2014-04-10,25.6,5.5
1991-04-11,24.2,7.5
1961-04-12,23.4,7.8
1955-04-13,25.6,0.6
1955-04-14,26,1.4
2014-04-15,24.7,8.4
1970-04-16,27.6,3
1970-04-17,28.4,6.4
2018-04-18,25.5,5
2007-04-19,24.7,8.5
1984-04-20,25.2,2
2007-04-21,24.4,6
1977-04-22,25.4,0.8
2007-04-23,26.8,5.4
2007-04-24,27,6.5
1977-04-25,27.2,5.4
2008-04-26,26.8,5.5
2010-04-27,26.5,8
2010-04-28,27.8,4.7
2005-04-29,28.2,7.2
2005-04-30,28.1,13.6
