fecha,maxima,minima
1980-04-01,30.4,20.3
1980-04-02,33,19.7
1980-04-03,33,19.2
1973-04-04,26.8,16.2
1999-04-05,26.6,11
1999-04-06,28.2,18.2
1952-04-07,27.4,8.2
1993-04-08,25,16
2001-04-09,26,15.4
1999-04-10,24.2,15.8
1983-04-11,29.4,16
1983-04-12,30.7,17.8
1983-04-13,26.8,17.6
1988-04-14,27,13.4
1970-04-15,27,12
2017-04-16,31.6,20.1
2017-04-17,32.7,15.4
2017-04-18,26.8,14.2
2013-04-19,29,13.3
2013-04-20,32.4,21.7
2013-04-21,32.9,22
2013-04-22,31.2,19
1970-04-23,27,16
1999-04-24,26.8,16.4
2008-04-25,29.6,18
2008-04-26,29.6,18.7
2008-04-27,28.5,18.4
2008-04-28,27.2,18.8
1994-04-29,29,19.6
1994-04-30,27.2,19.4
