fecha,maxima,minima
2011-04-01,24.2,8.4
1985-04-02,22.2,6
2008-04-03,22.3,3.6
1999-04-04,23,8.8
1999-04-05,23.8,9.4
1999-04-06,24,11
2011-04-07,26.2,11.8
2011-04-08,27.7,12.6
2011-04-09,25.5,11.2
1995-04-10,25.6,9.9
1995-04-11,25.3,12.3
1995-04-12,24.5,10.4
1955-04-13,24.2,9.2
1955-04-14,24.9,10.2
1997-04-15,23.4,9
1970-04-16,25.6,9.4
1970-04-17,26.2,9.8
2017-04-18,24.8,9.1
2017-04-19,24.4,5.3
1984-04-20,24,7.6
1992-04-21,24.6,8.8
1992-04-22,23.8,10
1970-04-23,25.4,8.8
2018-04-24,24.4,14
1977-04-25,26.8,10
2008-04-26,24.8,12
2008-04-27,25.6,11.4
2010-04-28,26,12.6
2005-04-29,27,10.9
2005-04-30,26,14.7
