fecha,maxima,minima
2015-04-01,30.2,12.5
1980-04-02,32.4,16.2
2006-04-03,29.6,14.6
1997-04-04,30.6,12.8
1999-04-05,29.8,11.6
1999-04-06,28.6,12
1995-04-07,28.6,9.8
2014-04-08,30.6,13.3
1995-04-09,31,9.8
1950-04-10,33.3,14.5
2001-04-11,31.6,13.6
2017-04-12,29.7,10
2011-04-13,30.4,13
2011-04-14,30.4,11.4
1970-04-15,29.2,14.4
1965-04-16,30.2,14.2
1970-04-17,29.6,13.8
2017-04-18,32.4,13.6
1992-04-19,29.6,10.6
1959-04-20,29.2,11.4
2002-04-21,30.2,11.8
1979-04-22,28.6,12.4
2007-04-23,28.6,13.8
1998-04-24,29.8,13
2008-04-25,30.6,15.4
2002-04-26,30.8,14.3
1992-04-27,32,14.2
1992-04-28,31.6,14.4
1997-04-29,33,16.4
1964-04-30,32.2,15.8
