fecha,maxima,minima
2000-02-01,23.7,8.9
2002-02-02,21.6,2.3
2004-02-03,22.3,8.3
2000-02-04,22.9,4.4
1995-02-05,23.5,4.4
1981-02-06,22.6,4.8
1957-02-07,23.6,8.6
1955-02-08,23,5.4
1955-02-09,23.2,7
1961-02-10,22.6,4.4
1961-02-11,23.6,5.6
2001-02-12,23.6,7.6
2007-02-13,24.1,12.5
1958-02-14,27,13
1958-02-15,24.5,11
2007-02-16,23.9,9.6
1958-02-17,22.6,10
1978-02-18,25.4,10.8
1990-02-19,22.6,7
1997-02-20,23.8,5.6
1997-02-21,23.7,6.7
1967-02-22,23,5.4
2019-02-23,24.2,4
1957-02-24,27.2,6
1957-02-25,29,4.6
1957-02-26,27,9
1957-02-27,25,6.4
1957-02-28,26,8.6
1960-02-29,25,14
