fecha,maxima,minima
1953-02-01,22.3,5
1965-02-02,21.8,8
2004-02-03,22.8,10
2000-02-04,23,9
2004-02-05,23.6,9.8
1985-02-06,22,10.4
1981-02-07,23.6,3.4
2008-02-08,22.5,9.6
1990-02-09,23,9.3
1968-02-10,24,5.6
2001-02-11,24,12
1961-02-12,23.6,5.5
1961-02-13,23.4,5
2000-02-14,24.3,7
1958-02-15,25.2,10.6
1958-02-16,25,11.4
1958-02-17,24,11.2
2000-02-18,25.2,8.1
1997-02-19,23.5,8
1990-02-20,24.4,9.4
1997-02-21,23.8,7.6
1990-02-22,23.8,9
1990-02-23,25.4,8.8
1990-02-24,26.6,6.8
1957-02-25,25.2,8
2011-02-26,25,9.1
1997-02-27,26.6,12.9
1960-02-28,28,13.6
2000-02-29,23.8,10
