fecha,maxima,minima
1983-02-01,19,-1.2
1985-02-02,18.4,-0.4
1980-02-03,17.4,-0.8
2004-02-04,19.4,4.8
1999-02-05,20.6,-0.8
1995-02-06,20.6,0
1985-02-07,19,4.4
1984-02-08,20,4.4
1980-02-09,20.6,3.4
1974-02-10,18,-2.8
1992-02-11,18.4,1.6
1958-02-12,19,8
2002-02-13,20.2,1.4
1958-02-14,20.8,8
1958-02-15,20.8,8.6
2007-02-16,24,3.4
1998-02-17,22,6
1978-02-18,21,5.2
2000-02-19,22,2.4
1997-02-20,21.4,3.4
1997-02-21,21.6,4.4
2019-02-22,21.1,0.5
1990-02-23,23,4.4
1990-02-24,23,3.8
2019-02-25,21,2.6
2011-02-26,22.9,6
2010-02-27,24.8,9.6
1960-02-28,22.6,7.4
2012-02-29,21.2,4
