fecha,maxima,minima
1998-02-01,25.8,17
2000-02-02,25.4,17.3
2010-02-03,24.5,17.5
2000-02-04,28.5,15.5
1985-02-05,27,13.6
1998-02-06,26.6,20.1
1990-02-07,27,16
1979-02-08,29.4,14.4
1955-02-09,24.5,16
1955-02-10,27,13
2001-02-11,25,18.2
1984-02-12,25.5,15
2002-02-13,26,13
2007-02-14,27,14.6
2007-02-15,27.8,16.9
2008-02-16,26.8,14
1978-02-17,29.2,14
1978-02-18,26.4,15.4
1990-02-19,28,16
1990-02-20,28,15
1990-02-21,27,14.5
1990-02-22,27.2,19
1967-02-23,27.6,14.4
1967-02-24,27.6,18.6
1998-02-25,25.2,18.5
2010-02-26,30.1,16.8
2010-02-27,30.9,18
1977-02-28,28,13.4
1952-02-29,23,15
