fecha,maxima,minima
2016-02-01,23.5,7.3
2000-02-02,21.5,11.1
1970-02-03,20,13
1980-02-04,23.4,13
1980-02-05,23.6,9.6
1961-02-06,23.2,6.8
2017-02-07,20.9,10.4
1966-02-08,22.5,9.5
1977-02-09,22.2,12.4
2000-02-10,21.4,1.8
2007-02-11,22,8.1
2016-02-12,21.2,8.8
2016-02-13,23.8,13
1990-02-14,22.7,12.9
2007-02-15,24.3,3.5
1990-02-16,23.2,9
1958-02-17,22.1,8.1
1989-02-18,25,5.2
1978-02-19,22.6,8.2
1999-02-20,21.1,5.2
1967-02-21,23.2,13
2019-02-22,24,2.5
1967-02-23,23.6,6.6
1957-02-24,23.6,8
1997-02-25,22.6,8
2012-02-26,24.7,4.9
1990-02-27,23.5,12
1990-02-28,23.7,12
1960-02-29,19.2,8.8
