fecha,maxima,minima
2000-02-01,25.8,7
2000-02-02,24,13.6
2000-02-03,23.8,10.6
1980-02-04,27.2,8.6
1961-02-05,26,11
1961-02-06,26.6,6.2
1985-02-07,25.4,9.8
1984-02-08,25.6,13.6
1966-02-09,24.5,17.2
1955-02-10,25.5,6.5
1985-02-11,22.6,11.4
1997-02-12,24.8,10.6
2005-02-13,25.7,10.9
1990-02-14,26.5,11.6
1990-02-15,27.6,9
1990-02-16,26.5,12.8
1995-02-17,25.8,12.6
1978-02-18,25.4,16.6
2000-02-19,26.4,11
1970-02-20,25,6.4
1999-02-21,25.6,11.3
1999-02-22,27.2,11.6
2002-02-23,25,7.5
1995-02-24,25,10.6
1995-02-25,26.6,16.8
2002-02-26,27,8.5
1990-02-27,29,12.4
1990-02-28,29,13.5
1960-02-29,25.2,8.8
