fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1964-02-01,Febrero,1,19.5,19.0,1964,2016
2022-02-02,Febrero,2,24.0,21.0,2022,1964
2020-02-03,Febrero,3,22.9,20.9,2020,2022
2024-02-04,Febrero,4,20.7,20.4,2024,2004
1995-02-05,Febrero,5,20.9,20.2,1995,2023
2011-02-06,Febrero,6,20.0,19.5,2011,1992
1981-02-07,Febrero,7,20.8,18.8,1981,2022
1981-02-08,Febrero,8,19.4,19.2,1981,2008
1961-02-09,Febrero,9,18.6,18.0,1961,1980
1961-02-10,Febrero,10,22.0,18.4,1961,2022
1961-02-11,Febrero,11,20.5,18.7,1961,2020
1961-02-12,Febrero,12,19.8,19.7,1961,2002
1961-02-13,Febrero,13,22.1,19.5,1961,2002
1998-02-14,Febrero,14,21.2,20.0,1998,1961
1998-02-15,Febrero,15,22.4,18.9,1998,2020
1998-02-16,Febrero,16,22.0,19.3,1998,2020
2022-02-17,Febrero,17,21.4,20.8,2022,1998
2022-02-18,Febrero,18,21.3,19.0,2022,1989
2024-02-19,Febrero,19,20.0,19.5,2024,2023
2024-02-20,Febrero,20,21.6,21.0,2024,1997
1997-02-21,Febrero,21,21.2,21.2,1997,2020
2020-02-22,Febrero,22,23.2,21.3,2020,2022
2020-02-23,Febrero,23,22.5,21.4,2020,2019
2020-02-24,Febrero,24,22.2,21.4,2020,1990
2011-02-25,Febrero,25,20.6,20.2,2011,2019
1994-02-26,Febrero,26,20.9,20.8,1994,2012
2019-02-27,Febrero,27,22.5,21.5,2019,1997
1997-02-28,Febrero,28,22.7,20.8,1997,2019
2012-02-29,Febrero,29,19.7,17.1,2012,2000
