fecha,maxima,minima
2002-02-01,21.6,10.6
2004-02-02,21.9,9.6
2004-02-03,24.2,9.1
2004-02-04,24.8,11.8
2004-02-05,25.5,10.4
2014-02-06,24.7,11.5
1985-02-07,21.6,15
2011-02-08,22.5,2.4
1980-02-09,22.6,9.4
2011-02-10,22.4,8.1
2007-02-11,21.7,16.8
2001-02-12,22.3,10.7
1958-02-13,25,16
1998-02-14,25.2,7.6
1958-02-15,23.6,16
1958-02-16,24,9.2
1950-02-17,23.4,8.4
1989-02-18,24.4,6.3
1989-02-19,24.2,6.2
1967-02-20,22.4,11.2
2019-02-21,22.5,6.4
2019-02-22,24.4,8.4
1990-02-23,26.8,12.4
1990-02-24,26.3,5.8
1991-02-25,23.2,5.4
2019-02-26,26.1,5.7
1960-02-27,25,15
1960-02-28,26.6,19.4
1960-02-29,25.5,16
