fecha,maxima,minima
1966-02-01,20.2,13.6
2004-02-02,18.6,11.6
2004-02-03,21.8,15.4
2004-02-04,21.6,15.2
2004-02-05,20.6,14.1
1995-02-06,19.4,7
2008-02-07,21.9,10
2008-02-08,20.4,9.4
2008-02-09,22.2,11.2
1998-02-10,20.4,11.2
1998-02-11,21.6,10.4
1961-02-12,19.4,5.4
1961-02-13,21,8.4
1998-02-14,22.5,11.2
1958-02-15,24.6,15.6
1958-02-16,22.6,15.8
1950-02-17,20.6,11.5
1950-02-18,21,10.4
1950-02-19,21.6,8.5
1989-02-20,19.4,11
2019-02-21,19.8,9.5
2019-02-22,23.4,12
1990-02-23,22.6,14.6
2019-02-24,22,11.1
2019-02-25,23,11.3
2019-02-26,24.2,10.8
1997-02-27,24.6,7.6
1960-02-28,27.4,12.2
1952-02-29,20.6,9.4
