fecha,maxima,minima
2016-02-01,23.9,8.2
1964-02-02,22.5,5.9
2000-02-03,21.6,9
1961-02-04,23.2,7.8
1961-02-05,24.2,7.4
1981-02-06,22,7
1981-02-07,23,7.6
1955-02-08,25.2,8.2
1961-02-09,24.6,8
1950-02-10,24,5.6
1961-02-11,25.4,7.4
1961-02-12,22.4,8.6
2002-02-13,21.2,6.6
2000-02-14,24.1,5.2
1958-02-15,26,13.4
1950-02-16,23.8,5.8
1950-02-17,25,7
1950-02-18,24.2,8.8
1950-02-19,25.6,8
1950-02-20,24.6,6.2
1950-02-21,25.9,8.3
1970-02-22,24,8.4
2019-02-23,23.9,6.5
2011-02-24,24,7.6
2011-02-25,25.4,9.2
1971-02-26,26,7.6
1960-02-27,26.6,13
1960-02-28,27.7,14.5
1952-02-29,22.6,8.4
