fecha,maxima,minima
1953-02-01,18.6,9.4
1964-02-02,18.8,7.4
2004-02-03,18.6,7
2004-02-04,20,8.2
2004-02-05,20.8,6.8
2004-02-06,20.6,6.4
1981-02-07,21.4,7
1981-02-08,22.6,8.6
1974-02-09,18.4,7
1961-02-10,19.2,4.8
1961-02-11,20.6,8
1961-02-12,21.8,8.8
1961-02-13,21,11.8
1998-02-14,18.6,7.4
1958-02-15,21.4,11.4
1958-02-16,22.2,12.2
1958-02-17,20.4,12
1978-02-18,20,11.2
1989-02-19,20.8,5.6
1950-02-20,20.4,9
1997-02-21,21,7
2001-02-22,20.2,3
1990-02-23,20.2,7.6
1990-02-24,22.4,6.6
2011-02-25,20.8,7.3
2011-02-26,21,8
1960-02-27,22.2,10.2
1960-02-28,25,13
2012-02-29,20.3,5.8
