fecha,maxima,minima
2016-02-01,21,2.5
1965-02-02,21,6
1964-02-03,22.4,1.8
2004-02-04,21.4,6.5
1995-02-05,21.6,0.6
1985-02-06,22.6,8
1985-02-07,20.8,9.4
1955-02-08,21,3.4
1955-02-09,23.5,4
1961-02-10,21.5,3.5
1961-02-11,22.4,2
2002-02-12,23,1.8
1961-02-13,22,2.5
1958-02-14,24.8,7.5
1958-02-15,25.3,7.6
2007-02-16,24.6,5.6
1958-02-17,23.6,7.2
1978-02-18,23.2,8.6
2000-02-19,21.6,2.6
1995-02-20,23.6,3.4
1995-02-21,22.4,6.8
1978-02-22,24.4,4.4
1967-02-23,22.4,4.6
1957-02-24,24.2,1.4
1957-02-25,24.8,3.6
1957-02-26,25.8,5.4
1960-02-27,25.8,6.8
1960-02-28,27.6,8.4
2000-02-29,21.5,4.8
