fecha,maxima,minima
1966-02-01,19.4,5
2002-02-02,17.6,3.2
2004-02-03,16,5.2
2004-02-04,19.4,6
2004-02-05,19.6,7.4
2004-02-06,18,6.4
2011-02-07,17.4,2.4
1966-02-08,17.4,9.6
2008-02-09,16.2,2.8
2004-02-10,16.4,1
2001-02-11,16.2,3.5
1961-02-12,18.6,3.6
1961-02-13,18,4.8
1998-02-14,20.2,5.8
1998-02-15,19.7,6.2
1998-02-16,18.7,6.7
1998-02-17,20.2,5.9
1998-02-18,19.8,8
1989-02-19,19,3.4
1997-02-20,18.6,3
1997-02-21,19.2,5
1967-02-22,20.2,2.6
1990-02-23,20.2,10
1990-02-24,20.6,7.8
2019-02-25,18.9,5.5
2019-02-26,18.7,5.4
1960-02-27,23,4.5
1960-02-28,24.5,13
2012-02-29,17.4,4.3
