fecha,maxima,minima
1985-02-01,15.2,-3
1985-02-02,17,-1.5
1964-02-03,17.4,0.9
1980-02-04,16.8,2.9
1995-02-05,19,-2.4
2004-02-06,18.8,2.2
1992-02-07,16.2,-4
1987-02-08,16.6,0.6
1990-02-09,15.6,6
1961-02-10,20.1,0.4
1961-02-11,18.3,1.4
1961-02-12,22.2,2.2
1961-02-13,19.4,3.2
1961-02-14,17.6,3.2
1998-02-15,18.4,2
1998-02-16,17.2,2.8
1998-02-17,19.6,3.4
1989-02-18,16.6,-4.4
1989-02-19,17.6,-2.6
1997-02-20,17.8,0
1997-02-21,18,1.4
1997-02-22,17,6.8
1967-02-23,18.4,4.1
1990-02-24,18.2,2.6
2019-02-25,19.2,1.6
2009-02-26,16.4,2.8
1960-02-27,19,3.7
1960-02-28,19.8,12.6
2012-02-29,17,1.9
