fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2003-08-01,Agosto,1,37.8,37.4,2003,2013
1957-08-02,Agosto,2,40,38.4,1957,2003
2003-08-03,Agosto,3,38.6,38.2,2003,1991
1990-08-04,Agosto,4,38.8,38.8,1990,2003
1965-08-05,Agosto,5,39,38.2,1965,2003
2003-08-06,Agosto,6,39,38,2003,1991
2003-08-07,Agosto,7,40,37.6,2003,1975
2003-08-08,Agosto,8,38.2,37.4,2003,1998
1998-08-09,Agosto,9,38.2,38.2,1998,2012
2012-08-10,Agosto,10,40.6,39,2012,2003
2003-08-11,Agosto,11,39.6,38.6,2003,1998
2003-08-12,Agosto,12,39.8,38.6,2003,1987
2003-08-13,Agosto,13,40.6,40.4,2003,1987
1991-08-14,Agosto,14,39.2,38,1991,1987
1987-08-15,Agosto,15,40,37.2,1987,2009
1987-08-16,Agosto,16,38.8,35.9,1987,2009
2012-08-17,Agosto,17,38.3,37.8,2012,1995
2012-08-18,Agosto,18,38.9,37.7,2012,2009
1987-08-19,Agosto,19,38.4,37.9,1987,2009
1993-08-20,Agosto,20,39.4,39.4,1993,2011
1993-08-21,Agosto,21,39.8,39.2,1993,1994
2010-08-22,Agosto,22,37.2,36.2,2010,2001
2009-08-23,Agosto,23,36.4,36,2009,2001
1991-08-24,Agosto,24,37,36.8,1991,2001
1991-08-25,Agosto,25,38.2,36,1991,2001
1991-08-26,Agosto,26,39.2,38.9,1991,2010
1991-08-27,Agosto,27,39,35.5,1991,2015
1991-08-28,Agosto,28,40.4,37.8,1991,2018
1991-08-29,Agosto,29,37.8,35.7,1991,2015
2008-08-30,Agosto,30,35.3,34.6,2008,1962
2019-08-31,Agosto,31,35.4,34,2019,1984
