fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1957-08-01,Agosto,1,37,36.3,1957,2003
2003-08-02,Agosto,2,37.8,36,2003,2018
2003-08-03,Agosto,3,36.9,34.8,2003,1994
2003-08-04,Agosto,4,38.8,36.8,2003,2007
2003-08-05,Agosto,5,37.2,35.7,2003,2008
1991-08-06,Agosto,6,36.8,36.8,1991,2003
2020-08-07,Agosto,7,38.2,37.3,2020,2003
2003-08-08,Agosto,8,36.5,36.5,2003,2005
1998-08-09,Agosto,9,36.9,36.4,1998,2003
2003-08-10,Agosto,10,37.3,37.2,2003,2012
1998-08-11,Agosto,11,37.3,37.2,1998,2003
2003-08-12,Agosto,12,38,37.4,2003,1987
1987-08-13,Agosto,13,38,35.4,1987,2003
2002-08-14,Agosto,14,36.2,36,2002,1987
1987-08-15,Agosto,15,36.6,35.3,1987,1991
1974-08-16,Agosto,16,36,34.2,1974,2009
2012-08-17,Agosto,17,35.5,34.2,2012,1995
2012-08-18,Agosto,18,36.1,33.5,2012,2009
2011-08-19,Agosto,19,34.8,34.5,2011,2009
2011-08-20,Agosto,20,36.7,35.4,2011,1987
2017-08-21,Agosto,21,36.8,35.2,2017,1980
1980-08-22,Agosto,22,35.4,35.1,1980,2017
2016-08-23,Agosto,23,35.5,35,2016,2009
2001-08-24,Agosto,24,35.4,35.2,2001,1999
1992-08-25,Agosto,25,35.6,34.5,1992,2016
1962-08-26,Agosto,26,33.4,33.2,1962,2010
2007-08-27,Agosto,27,35.2,34,2007,1991
1962-08-28,Agosto,28,34,34,1962,1991
2015-08-29,Agosto,29,34.1,33.4,2015,1962
2005-08-30,Agosto,30,34.8,33.6,2005,1962
1964-08-31,Agosto,31,34.4,34.2,1964,1998
